tconst,nconst,category,job,characters
tt2082197,nm2299825,actress,NA,"[""Shruti Sengupta""]"
tt2082197,nm0795661,actor,NA,"[""Sudhanshu Dutta""]"
tt2082197,nm1397301,director,NA,NA
tt2082197,nm6215655,writer,story and screenplay,NA
tt2082197,nm1821635,writer,dialogue,NA
tt2082197,nm3032965,producer,producer,NA
tt2082197,nm0780098,producer,producer,NA
tt1655460,nm0605758,editor,NA,NA
tt1655460,nm0000098,actress,NA,"[""Linda Gergenblatt""]"
tt1655460,nm0748620,actor,NA,"[""George Gergenblatt""]"
tt1655460,nm0015196,actress,NA,"[""Eva""]"
tt1655460,nm0857620,actor,NA,"[""Seth""]"
tt1655460,nm0906476,director,NA,NA
tt1655460,nm0547800,writer,written by,NA
tt1655460,nm0031976,producer,producer,NA
tt1655460,nm0917208,composer,NA,NA
tt1655460,nm0095272,cinematographer,director of photography,NA
tt0076786,nm0603094,composer,NA,NA
tt0076786,nm0363888,actress,NA,"[""Suzy Bannion""]"
tt0076786,nm0143743,actress,NA,"[""Sara""]"
tt0076786,nm0117885,actor,NA,"[""Daniel""]"
tt0076786,nm0098395,actor,NA,"[""Mark""]"
tt0076786,nm0000783,director,NA,NA
tt0076786,nm0630453,writer,screenplay,NA
tt0076786,nm0211063,writer,"book ""Suspiria de Profundis""",NA
tt0076786,nm0034483,producer,producer,NA
tt0076786,nm0544839,composer,NA,NA
tt0483607,nm0534343,editor,NA,NA
tt0483607,nm0593961,actress,NA,"[""Eden Sinclair""]"
tt0483607,nm0001364,actor,NA,"[""Bill Nelson""]"
tt0483607,nm0796502,actor,NA,"[""John Hatcher""]"
tt0483607,nm2944939,actress,NA,"[""Vagrant Girl""]"
tt0483607,nm0551076,director,NA,NA
tt0483607,nm2091329,producer,producer,NA
tt0483607,nm0666999,producer,producer,NA
tt0483607,nm0061045,composer,NA,NA
tt0483607,nm0567302,cinematographer,director of photography,NA
tt0181316,nm0605775,producer,producer,NA
tt0181316,nm0001454,actor,NA,"[""Miles Logan""]"
tt0181316,nm0005561,actor,NA,"[""Carlson""]"
tt0181316,nm0338886,actor,NA,"[""Deacon""]"
tt0181316,nm0152638,actor,NA,"[""Tulley""]"
tt0181316,nm0562645,director,NA,NA
tt0181316,nm1158243,writer,written by,NA
tt0181316,nm0089824,writer,written by,NA
tt0181316,nm0139461,writer,written by,NA
tt0181316,nm0003993,producer,producer,NA
tt0840196,nm4465864,actor,NA,"[""Alo Creevey""]"
tt0840196,nm2546012,actress,NA,"[""Effy Stonem""]"
tt0840196,nm2356940,actress,NA,"[""Cassie Ainsworth""]"
tt0840196,nm0396558,actor,NA,"[""Tony Stonem""]"
tt0840196,nm1478079,actor,NA,"[""Chris Miles""]"
tt0840196,nm2355808,writer,creator,NA
tt0840196,nm0255669,writer,creator,NA
tt0840196,nm2354239,actor,NA,"[""Sid Jenkins""]"
tt0840196,nm1535380,actress,NA,"[""Michelle Richardson""]"
tt0840196,nm3299423,actress,NA,"[""Naomi Campbell""]"
tt3203606,nm0518757,producer,producer,NA
tt3203606,nm0186505,actor,NA,"[""Dalton Trumbo""]"
tt3203606,nm0000178,actress,NA,"[""Cleo Trumbo""]"
tt3203606,nm0000545,actress,NA,"[""Hedda Hopper""]"
tt3203606,nm0127373,actor,NA,"[""Arlen Hird""]"
tt3203606,nm0005366,director,NA,NA
tt3203606,nm0573695,writer,written by,NA
tt3203606,nm6983391,writer,"book ""Dalton Trumbo""",NA
tt3203606,nm0003819,producer,producer,NA
tt3203606,nm0506075,producer,producer,NA
tt3530232,nm2071482,actor,NA,"[""Puppeteer"",""Unicorn Puppeteer""]"
tt3530232,nm1056659,self,NA,"[""Himself - Host"",""Himself""]"
tt3530232,nm0443286,actor,NA,"[""Voice Over"",""Narrator"",""Himself""]"
tt3530232,nm2175486,actor,NA,"[""Voice over"",""Voice Over Cast"",""Voice Over""]"
tt3530232,nm0534115,actor,NA,"[""Puppeteer"",""Unicorn Puppeteer"",""Mascot""]"
tt3530232,nm1822045,actor,NA,"[""Average American"",""Boarder Patrol Agent"",""Cypto Currency Investor""]"
tt3530232,nm0331906,actor,NA,"[""Jared Kushner"",""Himself""]"
tt3530232,nm1186970,actor,NA,"[""Dog"",""Elmo's Piggy Bank"",""Puppeteer""]"
tt3530232,nm0237222,actress,NA,"[""Wanda Jo""]"
tt3530232,nm0465664,actor,NA,"[""Cowboy""]"
tt0286112,nm0947799,producer,producer,NA
tt0286112,nm0159507,actor,NA,"[""Mighty Steel Leg Sing""]"
tt0286112,nm0955505,actress,NA,"[""Mui""]"
tt0286112,nm0939431,actor,NA,"[""Iron Head (First Brother)""]"
tt0286112,nm0628806,actor,NA,"[""Golden Leg Fung""]"
tt0286112,nm0874683,writer,NA,NA
tt0286112,nm0298676,writer,NA,NA
tt0286112,nm1385080,writer,NA,NA
tt0286112,nm0359584,writer,dubbed version,NA
tt0286112,nm4932610,writer,NA,NA
tt0164334,nm0000025,composer,NA,NA
tt0164334,nm0000151,actor,NA,"[""Alex Cross""]"
tt0164334,nm0000699,actor,NA,"[""Gary Soneji""]"
tt0164334,nm0005321,actress,NA,"[""Jezzie Flannigan""]"
tt0164334,nm0048414,actor,NA,"[""Ollie McArthur""]"
tt0164334,nm0848414,director,NA,NA
tt0164334,nm0666248,writer,novel,NA
tt0164334,nm0609031,writer,screenplay,NA
tt0164334,nm0113360,producer,producer,NA
tt0164334,nm0937208,producer,producer,NA
tt2788432,nm0339304,actor,NA,"[""Gil Garcetti""]"
tt2788432,nm0005299,actress,NA,"[""Marcia Clark"",""Linda Tripp""]"
tt2788432,nm2807560,actress,NA,"[""Paula Jones"",""Elizabeth Cote""]"
tt2788432,nm1250791,actor,NA,"[""Christopher Darden""]"
tt2788432,nm0158846,actor,NA,"[""Judge Lance Ito""]"
tt2788432,nm0018735,writer,creator,NA
tt2788432,nm0438989,writer,creator,NA
tt2788432,nm1602547,writer,creator,NA
tt2788432,nm0166061,actor,NA,"[""Bill Hodgman""]"
tt2788432,nm0000421,actor,NA,"[""O.J. Simpson""]"
tt0119173,nm0002303,composer,NA,NA
tt0119173,nm0000193,actress,NA,"[""Jordan O'Neill""]"
tt0119173,nm0001557,actor,NA,"[""Master Chief John James Urgayle""]"
tt0119173,nm0000843,actress,NA,"[""Lillian DeHaven""]"
tt0119173,nm0000892,actor,NA,"[""Royce""]"
tt0119173,nm0000631,director,NA,NA
tt0119173,nm0018824,writer,story,NA
tt0119173,nm0878638,writer,screenplay,NA
tt0119173,nm0083696,producer,producer,NA
tt0119173,nm0865297,producer,producer,NA
tt0088170,nm0000638,actor,NA,"[""Kirk""]"
tt0088170,nm0000559,actor,NA,"[""Capt. Spock""]"
tt0088170,nm0001420,actor,NA,"[""McCoy""]"
tt0088170,nm0001150,actor,NA,"[""Scotty""]"
tt0088170,nm0734472,writer,"based on ""Star Trek"" created by",NA
tt0088170,nm0071790,writer,written by,NA
tt0088170,nm0000035,composer,NA,NA
tt0088170,nm0180891,cinematographer,NA,NA
tt0088170,nm0795628,editor,NA,NA
tt0119099,nm0005875,cinematographer,director of photography,NA
tt0119099,nm0000243,actor,NA,"[""John Hobbes""]"
tt0119099,nm0000422,actor,NA,"[""Jonesy""]"
tt0119099,nm0000661,actor,NA,"[""Lt. Stanton""]"
tt0119099,nm0001110,actress,NA,"[""Gretta Milano""]"
tt0119099,nm0387706,director,NA,NA
tt0119099,nm0443582,writer,written by,NA
tt0119099,nm0746273,producer,producer,NA
tt0119099,nm0824406,producer,producer,NA
tt0119099,nm0241753,composer,NA,NA
tt1242432,nm1509816,composer,NA,NA
tt1242432,nm1713632,actress,NA,"[""Jennifer""]"
tt1242432,nm0105226,actor,NA,"[""Johnny""]"
tt1242432,nm0397110,actor,NA,"[""Storch""]"
tt1242432,nm0291881,actor,NA,"[""Stanley""]"
tt1242432,nm0003458,director,NA,NA
tt1242432,nm2098346,writer,screenplay,NA
tt1242432,nm0953392,writer,based on the film by,NA
tt1242432,nm0360964,producer,producer,NA
tt1242432,nm0078473,producer,producer,NA
tt0186566,nm0185088,editor,NA,NA
tt0186566,nm0000142,actor,NA,"[""Frank Corvin""]"
tt0186566,nm0000169,actor,NA,"[""Hawk Hawkins""]"
tt0186566,nm0000661,actor,NA,"[""Jerry O'Neill""]"
tt0186566,nm0001258,actor,NA,"[""Tank Sullivan""]"
tt0186566,nm0442190,writer,written by,NA
tt0186566,nm0458439,writer,written by,NA
tt0186566,nm0493662,producer,producer,NA
tt0186566,nm0006215,composer,NA,NA
tt0186566,nm0005726,cinematographer,director of photography,NA
tt2249007,nm0539155,actress,NA,"[""Abby Donovan""]"
tt2249007,nm0000630,actor,NA,"[""Ray Donovan""]"
tt2249007,nm0550371,actor,NA,"[""Terry Donovan""]"
tt2249007,nm0005231,actor,NA,"[""Bunchy Donovan""]"
tt2249007,nm0595485,actress,NA,"[""Lena""]"
tt2249007,nm0081189,writer,creator,NA
tt2249007,nm0356003,actor,NA,"[""Daryll""]"
tt2249007,nm1748388,actress,NA,"[""Bridget Donovan""]"
tt2249007,nm4521613,actor,NA,"[""Conor Donovan""]"
tt2249007,nm0000685,actor,NA,"[""Mickey Donovan""]"
tt0115963,nm0293435,editor,NA,NA
tt0115963,nm0000677,actress,NA,"[""Sarah Bailey""]"
tt0115963,nm0000103,actress,NA,"[""Nancy Downs""]"
tt0115963,nm0000117,actress,NA,"[""Bonnie""]"
tt0115963,nm0874086,actress,NA,"[""Rochelle""]"
tt0115963,nm0281598,director,NA,NA
tt0115963,nm0276823,writer,story,NA
tt0115963,nm0926824,producer,producer,NA
tt0115963,nm0006251,composer,NA,NA
tt0115963,nm0344738,cinematographer,director of photography,NA
tt0462465,nm0005602,cinematographer,director of photography,NA
tt0462465,nm0001029,actor,NA,"[""Kainan""]"
tt0462465,nm0617009,actress,NA,"[""Freya""]"
tt0462465,nm0000579,actor,NA,"[""Gunnar""]"
tt0462465,nm1658935,actor,NA,"[""Wulfric""]"
tt0462465,nm0564586,director,NA,NA
tt0462465,nm0085736,writer,written by,NA
tt0462465,nm0730932,producer,producer,NA
tt0462465,nm1125005,producer,producer,NA
tt0462465,nm0952944,composer,NA,NA
tt0476735,nm1002038,actor,NA,"[""Hüseyin""]"
tt0476735,nm0476334,actor,NA,"[""Sadik""]"
tt0476735,nm0406157,actress,NA,"[""Nuran""]"
tt0476735,nm2020015,actor,NA,"[""Deniz""]"
tt0476735,nm1463981,director,NA,NA
tt0476735,nm1699911,producer,producer,NA
tt0476735,nm0714377,composer,NA,NA
tt0476735,nm2122662,cinematographer,NA,NA
tt0476735,nm2243405,editor,NA,NA
tt1568921,nm0840699,producer,producer,NA
tt1568921,nm1847099,actress,NA,"[""Arrietty""]"
tt1568921,nm0688132,actress,NA,"[""Homily""]"
tt1568921,nm0004715,actor,NA,"[""Pod""]"
tt1568921,nm2030779,actor,NA,"[""Spiller""]"
tt1568921,nm0948488,director,NA,NA
tt1568921,nm0636260,writer,"novel ""The Borrowers""",NA
tt1568921,nm0594503,writer,screenplay,NA
tt1568921,nm2146668,writer,screenplay,NA
tt1568921,nm0309806,producer,producer,NA
tt0162650,nm0003417,composer,NA,NA
tt0162650,nm0000168,actor,NA,"[""John Shaft""]"
tt0162650,nm0001853,actress,NA,"[""Carmen Vasquez""]"
tt0162650,nm0000288,actor,NA,"[""Walter Wade, Jr.""]"
tt0162650,nm0942482,actor,NA,"[""Peoples Hernandez""]"
tt0162650,nm0005436,director,NA,NA
tt0162650,nm0862781,writer,"novel ""Shaft""",NA
tt0162650,nm0004307,writer,story,NA
tt0162650,nm0697115,writer,screenplay,NA
tt0162650,nm0748784,producer,producer,NA
tt1711425,nm0961727,producer,producer,NA
tt1711425,nm1886602,actor,NA,"[""Miller""]"
tt1711425,nm2014390,actor,NA,"[""Jeff Chang""]"
tt1711425,nm1947831,actor,NA,"[""Randy""]"
tt1711425,nm0942792,actress,NA,"[""Nicole""]"
