StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,Manager,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1.1,Q1.2,Q1.3,Q2.1,Q2.2,Q2.3
1/31/2018 11:25,1/31/2018 11:26,0,100,15,1,Samantha,1/31/2018 11:26,R_3Oj30fPI2lA33IE,,,,,anonymous,EN,3,5,2,6,5,7
2/5/2018 23:07,2/5/2018 23:07,0,75,48,0,Samantha,2/12/2018 23:07,R_10qNQHB86C3kvAL,,,,,anonymous,EN,5,5,5,4,6,4
1/30/2018 12:25,1/30/2018 12:25,0,25,9,0,Samantha,2/6/2018 12:25,R_4HDQIy0BamkSSfn,,,,,anonymous,EN,4,5,5,3,4,4
1/29/2018 12:35,1/29/2018 12:36,0,100,54,1,Samantha,1/29/2018 12:36,R_2VEECmPlV53MJZT,,,,,anonymous,EN,7,5,5,7,5,6
2/5/2018 7:01,2/5/2018 7:01,0,100,21,1,Samantha,2/5/2018 7:01,R_3dWjf8FbGNeGm23,,,,,anonymous,EN,5,5,2,4,3,3
2/1/2018 8:06,2/1/2018 8:07,0,100,86,1,Samantha,2/1/2018 8:07,R_2UXgWNlbRAk8M6u,,,,,anonymous,EN,5,5,5,7,7,7
1/29/2018 15:45,1/29/2018 15:51,0,100,379,1,Samantha,1/29/2018 15:51,R_1jNXgbj4OyYOYo7,,,,,anonymous,EN,4,5,2,6,6,6
1/28/2018 14:43,1/28/2018 14:46,0,100,182,1,Samantha,1/28/2018 14:46,R_bduhI3EjTCal2bT,,,,,anonymous,EN,4,5,2,2,4,1
2/1/2018 21:04,2/1/2018 21:06,0,100,108,1,Samantha,2/1/2018 21:06,R_2S6oaTqoKnRgItW,,,,,anonymous,EN,5,5,7,3,1,3
2/14/2018 14:29,2/14/2018 14:30,0,100,32,1,Samantha,2/14/2018 14:30,R_3QGf7TO8b7JD52u,,,,,anonymous,EN,6,5,4,4,5,6
1/30/2018 21:16,1/30/2018 21:17,8,100,36,1,Samantha,1/30/2018 21:17,R_1RklC9pPtvej50B,,,,,anonymous,EN,2,5,1,3,5,6
2/14/2018 7:16,2/14/2018 7:16,0,100,30,1,Samantha,2/14/2018 7:16,R_2dyx7kxNdbNQuUJ,,,,,anonymous,EN,6,5,5,7,4,7
1/31/2018 7:46,1/31/2018 7:47,0,100,39,1,Samantha,1/31/2018 7:47,R_1175vMUU3vhBQ3v,,,,,anonymous,EN,6,5,6,4,5,3
2/12/2018 14:14,2/12/2018 14:15,0,100,34,1,Samantha,2/12/2018 14:15,R_3gEKhFus36QKrpn,,,,,anonymous,EN,4,5,6,6,7,5
2/7/2018 15:55,2/7/2018 15:56,0,100,46,1,Samantha,2/7/2018 15:56,R_1Q4vQpVOdCL7OnV,,,,,anonymous,EN,6,5,4,4,3,3
2/8/2018 20:42,2/8/2018 20:43,0,100,38,1,Samantha,2/8/2018 20:43,R_1FmmwMqSUSHgfiL,,,,,anonymous,EN,5,5,3,2,2,2
1/30/2018 21:37,1/30/2018 21:38,0,100,59,1,Samantha,1/30/2018 21:38,R_2OZ82Ftr6Jo7pwg,,,,,anonymous,EN,2,5,2,7,7,7
2/15/2018 21:03,2/15/2018 21:04,0,100,69,1,Samantha,2/15/2018 21:04,R_C3W416AyU1blVn3,,,,,anonymous,EN,7,5,6,7,7,7
1/29/2018 17:01,1/29/2018 17:02,0,100,38,1,Samantha,1/29/2018 17:02,R_tRpCbOEr5CMzlh7,,,,,anonymous,EN,5,5,6,4,4,4
2/14/2018 7:17,2/14/2018 7:18,8,100,15,1,Samantha,2/14/2018 7:18,R_QhNFl3vZpMhzMAN,,,,,anonymous,EN,2,5,5,5,4,5
2/6/2018 14:03,2/6/2018 14:07,0,100,254,1,Samantha,2/6/2018 14:07,R_3hiP7rqHr2lYshM,,,,,anonymous,EN,5,5,6,4,5,7
1/29/2018 12:54,1/29/2018 12:57,0,100,141,1,Samantha,1/29/2018 12:57,R_3I5KWmUxcLlg58C,,,,,anonymous,EN,5,5,2,6,5,7
2/5/2018 7:01,2/5/2018 7:01,0,100,21,1,Samantha,2/5/2018 7:01,R_3dWjf8FbGNeGm23,,,,,anonymous,EN,4,5,5,4,5,5
1/31/2018 14:11,1/31/2018 14:11,0,100,26,1,Samantha,1/31/2018 14:11,R_26lroRej1NMq0fU,,,,,anonymous,EN,7,5,6,5,3,3
2/14/2018 14:31,2/14/2018 14:31,0,100,38,1,Samantha,2/14/2018 14:31,R_RJM81fS3R3CkRih,,,,,anonymous,EN,5,5,5,1,1,2
2/12/2018 10:46,2/12/2018 10:47,0,100,28,1,Samantha,2/12/2018 10:47,R_3KVcNW5pvAbFwxl,,,,,anonymous,EN,6,5,2,7,6,7
2/14/2018 7:17,2/14/2018 7:18,8,100,15,1,Samantha,2/14/2018 7:18,R_QhNFl3vZpMhzMAN,,,,,anonymous,EN,2,5,2,4,1,2
2/8/2018 17:48,2/8/2018 17:48,0,0,38,0,Samantha,2/15/2018 17:49,R_3NO5LYkQ6B6JmMc,,,,,anonymous,EN,7,5,5,7,7,7
2/8/2018 23:05,2/8/2018 23:06,0,100,62,1,Samantha,2/8/2018 23:06,R_1f3YBcpZDHtrhLA,,,,,anonymous,EN,7,5,6,5,6,6
2/14/2018 13:25,2/14/2018 13:26,0,100,33,1,Samantha,2/14/2018 13:26,R_3q7HXTkOBH8QoUA,,,,,anonymous,EN,7,5,5,7,5,7
2/8/2018 0:40,2/8/2018 0:41,0,100,53,1,Samantha,2/8/2018 0:41,R_2t0dX20f2ENDmrG,,,,,anonymous,EN,5,5,5,6,7,6
1/28/2018 20:30,1/28/2018 20:31,0,25,21,0,Samantha,2/4/2018 20:31,R_3oR2O5GVj417Rb8,,,,,anonymous,EN,7,5,5,2,1,2
1/30/2018 12:25,1/30/2018 12:25,0,25,9,0,Samantha,2/6/2018 12:25,R_4HDQIy0BamkSSfn,,,,,anonymous,EN,4,5,2,6,7,7
2/14/2018 14:31,2/14/2018 14:31,0,100,38,1,Samantha,2/14/2018 14:31,R_RJM81fS3R3CkRih,,,,,anonymous,EN,4,5,2,7,7,7
1/28/2018 14:43,1/28/2018 14:46,0,100,182,1,Samantha,1/28/2018 14:46,R_bduhI3EjTCal2bT,,,,,anonymous,EN,4,5,2,3,6,4
2/5/2018 21:46,2/5/2018 21:47,0,100,20,1,Samantha,2/5/2018 21:47,R_1ezTTBZHtBmIlQq,,,,,anonymous,EN,6,5,2,6,7,6
2/12/2018 14:06,2/12/2018 14:07,0,100,80,1,Samantha,2/12/2018 14:07,R_2tgHn9QjP3ZCL5U,,,,,anonymous,EN,4,5,6,5,5,5
2/8/2018 11:00,2/8/2018 11:16,0,25,960,0,Samantha,2/15/2018 11:16,R_27pzlKnrgWoZtuP,,,,,anonymous,EN,7,5,5,2,5,4
2/4/2018 19:16,2/4/2018 19:16,0,100,24,1,Samantha,2/4/2018 19:16,R_1P4NsGjjLR2semC,,,,,anonymous,EN,7,5,5,2,4,3
2/1/2018 20:09,2/1/2018 20:09,0,100,29,1,Samantha,2/1/2018 20:09,R_2dRbVfQSqWMGzYi,,,,,anonymous,EN,6,5,5,4,5,5
1/28/2018 19:50,1/28/2018 19:51,0,100,46,1,Samantha,1/28/2018 19:51,R_0BoKrYj3TJC3oNX,,,,,anonymous,EN,6,5,6,7,7,6
1/29/2018 8:11,1/29/2018 8:14,0,100,167,1,Samantha,1/29/2018 8:14,R_beYF2qSztK7r6jn,,,,,anonymous,EN,4,5,6,6,4,4
1/28/2018 12:53,1/28/2018 12:54,0,100,47,1,Samantha,1/28/2018 12:54,R_YXHBf3b3ectf4mB,,,,,anonymous,EN,5,5,5,6,2,5
1/27/2018 20:11,1/29/2018 17:55,0,25,164658,0,Samantha,2/5/2018 17:56,R_3EzKpLKuUZCgt0U,,,,,anonymous,EN,4,5,5,4,7,5
1/30/2018 21:38,1/30/2018 22:08,0,25,1751,0,Samantha,2/6/2018 22:08,R_xgujJtkQj3M5Ne1,,,,,anonymous,EN,7,5,5,7,7,7
1/31/2018 11:25,1/31/2018 11:26,0,100,15,1,Samantha,1/31/2018 11:26,R_3Oj30fPI2lA33IE,,,,,anonymous,EN,7,5,6,1,4,1
1/30/2018 12:25,1/30/2018 12:25,0,25,9,0,Samantha,2/6/2018 12:25,R_4HDQIy0BamkSSfn,,,,,anonymous,EN,3,5,5,6,3,5
2/4/2018 21:13,2/4/2018 21:15,0,100,133,1,Samantha,2/4/2018 21:15,R_2f0vtSqvBPE4bcN,,,,,anonymous,EN,4,5,1,2,1,1
2/1/2018 12:47,2/1/2018 12:48,0,0,53,0,Samantha,2/8/2018 12:49,R_2Sq8eFhNWEfZOJd,,,,,anonymous,EN,7,5,6,5,5,4
2/8/2018 17:48,2/8/2018 17:48,0,0,38,0,Samantha,2/15/2018 17:49,R_3NO5LYkQ6B6JmMc,,,,,anonymous,EN,7,5,5,1,1,1
2/15/2018 21:03,2/15/2018 21:04,0,100,69,1,Samantha,2/15/2018 21:04,R_C3W416AyU1blVn3,,,,,anonymous,EN,6,5,2,1,1,1
1/27/2018 21:49,1/27/2018 21:49,0,100,21,1,Samantha,1/27/2018 21:49,R_1r6axKfm1dtomjp,,,,,anonymous,EN,5,5,3,6,5,6
2/7/2018 15:54,2/7/2018 15:55,0,100,28,1,Samantha,2/7/2018 15:55,R_2QYeEZsZwFfm09L,,,,,anonymous,EN,6,5,5,2,1,1
2/17/2018 13:56,2/17/2018 13:57,0,100,35,1,Samantha,2/17/2018 13:57,R_1QbVqlU5kNt5aDp,,,,,anonymous,EN,4,5,6,6,7,7
1/31/2018 7:46,1/31/2018 7:47,0,100,39,1,Samantha,1/31/2018 7:47,R_1175vMUU3vhBQ3v,,,,,anonymous,EN,7,5,6,7,5,7
1/29/2018 22:01,1/29/2018 22:01,0,100,37,1,Samantha,1/29/2018 22:01,R_2sRwTZdBkmxZcO3,,,,,anonymous,EN,5,5,5,5,5,3
2/10/2018 21:00,2/10/2018 21:01,0,100,29,1,Samantha,2/10/2018 21:01,R_3IT7GOhbCMHI1rn,,,,,anonymous,EN,7,5,4,4,3,3
1/28/2018 19:50,1/28/2018 19:51,0,100,46,1,Samantha,1/28/2018 19:51,R_0BoKrYj3TJC3oNX,,,,,anonymous,EN,7,5,5,1,1,1
2/8/2018 0:38,2/8/2018 0:39,0,100,57,1,Samantha,2/8/2018 0:39,R_1hEf0AimV4q4HnR,,,,,anonymous,EN,7,5,4,5,7,5
2/18/2018 16:30,2/18/2018 16:32,0,100,112,1,Samantha,2/18/2018 16:32,R_eaZuBYXto0eWY3D,,,,,anonymous,EN,4,5,1,1,1,1
2/2/2018 15:56,2/2/2018 15:57,0,100,53,1,Samantha,2/2/2018 15:57,R_217cLANOR1uoCVl,,,,,anonymous,EN,6,5,5,5,5,6
2/8/2018 0:40,2/8/2018 0:40,0,100,43,1,Samantha,2/8/2018 0:40,R_1cTk1AmSCDYE8ta,,,,,anonymous,EN,5,5,5,5,7,7
1/28/2018 19:50,1/28/2018 19:51,0,100,46,1,Samantha,1/28/2018 19:51,R_0BoKrYj3TJC3oNX,,,,,anonymous,EN,7,5,6,7,7,7
2/7/2018 15:55,2/7/2018 15:56,0,100,46,1,Samantha,2/7/2018 15:56,R_1Q4vQpVOdCL7OnV,,,,,anonymous,EN,5,5,4,6,7,6
1/31/2018 7:46,1/31/2018 7:47,0,100,39,1,Samantha,1/31/2018 7:47,R_1175vMUU3vhBQ3v,,,,,anonymous,EN,4,5,2,4,4,6
1/29/2018 17:01,1/29/2018 17:02,0,100,38,1,Samantha,1/29/2018 17:02,R_tRpCbOEr5CMzlh7,,,,,anonymous,EN,6,5,5,7,6,7
2/15/2018 1:52,2/15/2018 1:52,0,100,20,1,Samantha,2/15/2018 1:52,R_2aeQrWdM3pTjFld,,,,,anonymous,EN,5,5,1,3,3,4
1/30/2018 21:38,1/30/2018 22:08,0,25,1751,0,Samantha,2/6/2018 22:08,R_xgujJtkQj3M5Ne1,,,,,anonymous,EN,3,5,2,2,4,3
2/1/2018 20:10,2/1/2018 20:11,8,100,22,1,Samantha,2/1/2018 20:11,R_3phY5nruSsIUvEr,,,,,anonymous,EN,4,5,6,5,5,4
1/27/2018 20:11,1/29/2018 17:55,0,25,164658,0,Samantha,2/5/2018 17:56,R_3EzKpLKuUZCgt0U,,,,,anonymous,EN,4,5,6,7,5,6
1/31/2018 11:04,1/31/2018 11:04,0,100,27,1,Samantha,1/31/2018 11:04,R_2TAY0rE3FaJAcAe,,,,,anonymous,EN,5,5,6,6,5,5
2/8/2018 0:40,2/8/2018 0:41,0,100,53,1,Samantha,2/8/2018 0:41,R_2t0dX20f2ENDmrG,,,,,anonymous,EN,7,5,6,6,5,4
2/15/2018 21:03,2/15/2018 21:04,0,100,69,1,Samantha,2/15/2018 21:04,R_C3W416AyU1blVn3,,,,,anonymous,EN,2,5,3,4,5,6
1/25/2018 13:16,1/25/2018 14:35,0,25,4740,0,Samantha,2/1/2018 14:35,R_3efpk0E2mExsI9k,,,,,anonymous,EN,7,5,5,1,3,2
1/29/2018 10:31,1/29/2018 10:33,0,100,96,1,Samantha,1/29/2018 10:33,R_3D7xg5r1JlcQbbN,,,,,anonymous,EN,4,5,2,1,3,2
2/12/2018 14:06,2/12/2018 14:07,0,100,80,1,Samantha,2/12/2018 14:07,R_2tgHn9QjP3ZCL5U,,,,,anonymous,EN,7,5,6,5,3,5
1/31/2018 14:11,1/31/2018 14:11,0,100,26,1,Samantha,1/31/2018 14:11,R_26lroRej1NMq0fU,,,,,anonymous,EN,6,5,5,5,5,5
2/14/2018 14:32,2/14/2018 14:33,0,100,35,1,Samantha,2/14/2018 14:33,R_1KuR3MnYDpeT2ze,,,,,anonymous,EN,2,5,1,1,1,1
1/29/2018 17:01,1/29/2018 17:02,0,100,38,1,Samantha,1/29/2018 17:02,R_tRpCbOEr5CMzlh7,,,,,anonymous,EN,5,5,2,4,1,3
1/29/2018 10:33,1/29/2018 10:35,0,25,86,0,Samantha,2/5/2018 10:35,R_BWjnVPEG2iVgRKp,,,,,anonymous,EN,6,5,2,4,2,3
1/28/2018 19:36,1/28/2018 19:37,0,100,57,1,Samantha,1/28/2018 19:37,R_3r3cmPLu339GQc8,,,,,anonymous,EN,4,5,6,6,5,4
2/7/2018 21:01,2/7/2018 21:01,0,100,32,1,Samantha,2/7/2018 21:01,R_81zEKkqAdZHiE49,,,,,anonymous,EN,7,5,3,4,2,3
2/14/2018 7:16,2/14/2018 7:16,0,100,30,1,Samantha,2/14/2018 7:16,R_2dyx7kxNdbNQuUJ,,,,,anonymous,EN,2,5,6,5,5,5
2/12/2018 10:46,2/12/2018 10:47,0,100,28,1,Samantha,2/12/2018 10:47,R_3KVcNW5pvAbFwxl,,,,,anonymous,EN,7,5,6,7,7,7
2/1/2018 20:46,2/1/2018 20:46,0,100,23,1,Samantha,2/1/2018 20:46,R_3dFn0G0LT1UobyN,,,,,anonymous,EN,7,5,6,4,4,3
2/5/2018 7:01,2/5/2018 7:01,0,100,21,1,Samantha,2/5/2018 7:01,R_3dWjf8FbGNeGm23,,,,,anonymous,EN,4,5,2,3,3,3
1/30/2018 21:37,1/30/2018 21:38,0,100,59,1,Samantha,1/30/2018 21:38,R_2OZ82Ftr6Jo7pwg,,,,,anonymous,EN,4,5,4,3,5,2
2/7/2018 11:21,2/7/2018 11:21,0,25,7,0,Samantha,2/14/2018 11:22,R_22XF4nQufM8YPh6,,,,,anonymous,EN,2,5,6,7,7,7
2/8/2018 23:05,2/8/2018 23:06,0,100,62,1,Samantha,2/8/2018 23:06,R_1f3YBcpZDHtrhLA,,,,,anonymous,EN,6,5,2,5,3,5
2/15/2018 21:02,2/15/2018 21:03,0,100,35,1,Samantha,2/15/2018 21:03,R_1KcDjZCLCrIqd8f,,,,,anonymous,EN,4,5,6,1,4,2
2/8/2018 0:40,2/8/2018 0:40,0,100,43,1,Samantha,2/8/2018 0:40,R_1cTk1AmSCDYE8ta,,,,,anonymous,EN,4,5,2,2,3,1
1/27/2018 21:10,1/27/2018 21:11,0,100,27,1,Samantha,1/27/2018 21:11,R_3k898yRWupigRcE,,,,,anonymous,EN,2,5,5,5,4,4
2/5/2018 7:01,2/5/2018 7:01,0,100,21,1,Samantha,2/5/2018 7:01,R_3dWjf8FbGNeGm23,,,,,anonymous,EN,4,5,2,3,4,4
2/8/2018 0:38,2/8/2018 0:39,0,100,57,1,Samantha,2/8/2018 0:39,R_1hEf0AimV4q4HnR,,,,,anonymous,EN,1,5,6,2,1,2
1/28/2018 14:49,1/28/2018 14:50,8,100,47,1,Samantha,1/28/2018 14:50,R_1cS7AorMRdidRjm,,,,,anonymous,EN,6,5,3,3,6,3
2/4/2018 15:10,2/4/2018 22:27,0,25,26225,0,Samantha,2/11/2018 22:27,R_2t6keelmf839MIL,,,,,anonymous,EN,4,5,5,5,7,5
2/11/2018 17:05,2/11/2018 17:05,0,100,41,1,Samantha,2/11/2018 17:05,R_2cbjfoLLDIWhOAp,,,,,anonymous,EN,2,5,5,4,1,3
1/27/2018 14:23,1/27/2018 14:24,0,100,34,1,Samantha,1/27/2018 14:24,R_2RZXeahA09i9MF2,,,,,anonymous,EN,7,5,6,7,4,6
2/8/2018 23:05,2/8/2018 23:06,0,100,62,1,Samantha,2/8/2018 23:06,R_1f3YBcpZDHtrhLA,,,,,anonymous,EN,2,5,1,2,3,3
2/1/2018 12:47,2/1/2018 12:48,0,0,53,0,Samantha,2/8/2018 12:49,R_2Sq8eFhNWEfZOJd,,,,,anonymous,EN,4,5,4,6,7,5
2/8/2018 0:42,2/8/2018 0:44,0,100,116,1,Samantha,2/8/2018 0:44,R_31ux4oLnM7eEuiY,,,,,anonymous,EN,4,5,6,4,5,5
2/14/2018 15:03,2/14/2018 15:04,0,100,33,1,Samantha,2/14/2018 15:04,R_CaxeqecTLksHZpT,,,,,anonymous,EN,6,5,5,5,4,5
1/29/2018 19:05,1/29/2018 19:05,0,100,23,1,Samantha,1/29/2018 19:05,R_2U3piHPwolqmDdk,,,,,anonymous,EN,4,5,5,5,5,4
2/6/2018 14:03,2/6/2018 14:07,0,100,254,1,Samantha,2/6/2018 14:07,R_3hiP7rqHr2lYshM,,,,,anonymous,EN,5,5,3,4,2,4
1/31/2018 7:46,1/31/2018 7:47,0,100,39,1,Samantha,1/31/2018 7:47,R_1175vMUU3vhBQ3v,,,,,anonymous,EN,7,5,6,3,3,4
2/4/2018 10:58,2/4/2018 11:01,0,100,144,1,Samantha,2/4/2018 11:01,R_1llU6JyWt65a2NI,,,,,anonymous,EN,4,5,5,6,7,7
2/13/2018 12:35,2/13/2018 12:35,0,100,22,1,Samantha,2/13/2018 12:35,R_1XETSygoDk5uaaJ,,,,,anonymous,EN,7,5,6,3,7,5
2/1/2018 20:10,2/1/2018 20:11,8,100,22,1,Samantha,2/1/2018 20:11,R_3phY5nruSsIUvEr,,,,,anonymous,EN,2,5,6,7,7,6
1/28/2018 19:38,1/28/2018 19:39,0,100,19,1,Samantha,1/28/2018 19:39,R_Z386tQZMXTGPVHH,,,,,anonymous,EN,2,5,5,4,5,6
1/28/2018 19:38,1/28/2018 19:38,8,100,18,1,Samantha,1/28/2018 19:38,R_WksUtA2k9IJCTK1,,,,,anonymous,EN,7,5,6,4,3,5
2/5/2018 23:07,2/5/2018 23:07,0,75,48,0,Samantha,2/12/2018 23:07,R_10qNQHB86C3kvAL,,,,,anonymous,EN,5,5,2,3,5,4
1/29/2018 8:41,1/29/2018 8:42,0,100,35,1,Samantha,1/29/2018 8:42,R_3iF770l0tG8Pz7O,,,,,anonymous,EN,4,5,5,2,3,3
2/6/2018 14:03,2/6/2018 14:07,0,100,254,1,Samantha,2/6/2018 14:07,R_3hiP7rqHr2lYshM,,,,,anonymous,EN,7,5,4,3,3,3
1/29/2018 22:36,1/29/2018 22:36,0,100,28,1,Samantha,1/29/2018 22:36,R_1FS2E92VnovnAf0,,,,,anonymous,EN,6,5,6,6,6,5
1/29/2018 19:57,1/29/2018 19:58,0,100,70,1,Samantha,1/29/2018 19:58,R_ZrhBjaCaTtqEZot,,,,,anonymous,EN,4,5,2,4,5,5
2/7/2018 15:55,2/7/2018 15:56,0,100,46,1,Samantha,2/7/2018 15:56,R_1Q4vQpVOdCL7OnV,,,,,anonymous,EN,4,5,6,5,5,6
1/31/2018 14:11,1/31/2018 14:11,0,100,26,1,Samantha,1/31/2018 14:11,R_26lroRej1NMq0fU,,,,,anonymous,EN,7,5,5,3,2,4
2/7/2018 11:21,2/7/2018 11:21,0,25,7,0,Samantha,2/14/2018 11:22,R_22XF4nQufM8YPh6,,,,,anonymous,EN,5,5,3,3,5,3
2/6/2018 14:03,2/6/2018 14:07,0,100,254,1,Samantha,2/6/2018 14:07,R_3hiP7rqHr2lYshM,,,,,anonymous,EN,2,5,2,2,2,4
2/1/2018 20:09,2/1/2018 20:09,0,100,29,1,Samantha,2/1/2018 20:09,R_2dRbVfQSqWMGzYi,,,,,anonymous,EN,4,5,6,4,3,3
2/12/2018 14:15,2/12/2018 14:16,0,100,28,1,Samantha,2/12/2018 14:16,R_1fe0FlHunJczqfq,,,,,anonymous,EN,3,5,2,2,4,3
1/28/2018 12:53,1/28/2018 12:54,0,100,47,1,Samantha,1/28/2018 12:54,R_YXHBf3b3ectf4mB,,,,,anonymous,EN,6,5,6,4,7,6
2/12/2018 10:46,2/12/2018 10:47,0,100,28,1,Samantha,2/12/2018 10:47,R_3KVcNW5pvAbFwxl,,,,,anonymous,EN,1,5,1,4,4,4
1/31/2018 7:46,1/31/2018 7:47,0,100,39,1,Samantha,1/31/2018 7:47,R_1175vMUU3vhBQ3v,,,,,anonymous,EN,3,5,5,2,5,2
1/27/2018 20:07,1/27/2018 20:08,0,100,38,1,Samantha,1/27/2018 20:08,R_1QcLVhdP6Fk21UM,,,,,anonymous,EN,3,5,6,7,7,7
2/1/2018 20:10,2/1/2018 20:11,8,100,22,1,Samantha,2/1/2018 20:11,R_3phY5nruSsIUvEr,,,,,anonymous,EN,4,5,7,2,3,2
2/1/2018 8:06,2/1/2018 8:07,0,100,86,1,Samantha,2/1/2018 8:07,R_2UXgWNlbRAk8M6u,,,,,anonymous,EN,4,5,5,2,4,3
2/4/2018 15:10,2/4/2018 22:27,0,25,26225,0,Samantha,2/11/2018 22:27,R_2t6keelmf839MIL,,,,,anonymous,EN,5,5,6,6,5,5
2/14/2018 7:17,2/14/2018 7:18,8,100,15,1,Samantha,2/14/2018 7:18,R_QhNFl3vZpMhzMAN,,,,,anonymous,EN,1,5,4,2,5,3
2/8/2018 0:38,2/8/2018 0:39,0,100,57,1,Samantha,2/8/2018 0:39,R_1hEf0AimV4q4HnR,,,,,anonymous,EN,4,5,2,2,4,2
1/30/2018 12:25,1/30/2018 12:25,0,25,9,0,Samantha,2/6/2018 12:25,R_4HDQIy0BamkSSfn,,,,,anonymous,EN,7,5,5,4,1,5
1/29/2018 10:33,1/29/2018 10:35,0,25,86,0,Samantha,2/5/2018 10:35,R_BWjnVPEG2iVgRKp,,,,,anonymous,EN,7,5,6,6,7,6
2/12/2018 13:21,2/12/2018 13:22,0,100,29,1,Samantha,2/12/2018 13:22,R_271ZulZgiMA5R1h,,,,,anonymous,EN,5,5,6,5,7,4
2/7/2018 21:01,2/7/2018 21:01,0,100,32,1,Samantha,2/7/2018 21:01,R_81zEKkqAdZHiE49,,,,,anonymous,EN,4,5,5,2,1,3
2/12/2018 10:46,2/12/2018 10:47,0,100,28,1,Samantha,2/12/2018 10:47,R_3KVcNW5pvAbFwxl,,,,,anonymous,EN,7,5,5,3,5,3
2/8/2018 17:48,2/8/2018 17:48,0,0,38,0,Samantha,2/15/2018 17:49,R_3NO5LYkQ6B6JmMc,,,,,anonymous,EN,6,5,6,5,6,4
1/28/2018 19:38,1/28/2018 19:39,0,100,19,1,Samantha,1/28/2018 19:39,R_Z386tQZMXTGPVHH,,,,,anonymous,EN,4,5,6,5,5,4
2/12/2018 23:03,2/12/2018 23:03,0,100,38,1,Samantha,2/12/2018 23:03,R_z2Qf3abf6MgNvXz,,,,,anonymous,EN,5,5,5,5,3,5
1/29/2018 21:58,1/29/2018 21:59,0,100,40,1,Samantha,1/29/2018 21:59,R_1hZjEwmVNN5e47u,,,,,anonymous,EN,2,5,2,2,5,2
2/14/2018 14:29,2/14/2018 14:30,0,100,32,1,Samantha,2/14/2018 14:30,R_3QGf7TO8b7JD52u,,,,,anonymous,EN,2,5,6,4,3,2
2/1/2018 20:10,2/1/2018 20:11,8,100,22,1,Samantha,2/1/2018 20:11,R_3phY5nruSsIUvEr,,,,,anonymous,EN,5,5,5,4,5,4
2/13/2018 7:42,2/13/2018 7:44,0,100,82,1,Samantha,2/13/2018 7:44,R_AvxEgakAUMf3fyh,,,,,anonymous,EN,4,5,5,1,5,1
2/14/2018 13:25,2/14/2018 13:26,0,100,33,1,Samantha,2/14/2018 13:26,R_3q7HXTkOBH8QoUA,,,,,anonymous,EN,4,5,2,1,1,1
2/6/2018 12:42,2/6/2018 12:44,0,100,101,1,Samantha,2/6/2018 12:44,R_2qeEiXz07wOO1Ci,,,,,anonymous,EN,3,5,2,2,5,2
1/31/2018 11:04,1/31/2018 11:04,0,100,27,1,Samantha,1/31/2018 11:04,R_2TAY0rE3FaJAcAe,,,,,anonymous,EN,3,5,2,5,7,6
1/28/2018 19:38,1/28/2018 19:38,8,100,18,1,Samantha,1/28/2018 19:38,R_WksUtA2k9IJCTK1,,,,,anonymous,EN,4,5,5,1,1,1
1/27/2018 21:47,1/27/2018 21:48,0,100,50,1,Samantha,1/27/2018 21:48,R_1hAtwar7tNTyLdj,,,,,anonymous,EN,3,5,4,5,5,7
1/31/2018 11:22,1/31/2018 11:23,0,100,69,1,Samantha,1/31/2018 11:23,R_1gu5vARqhH4g4NJ,,,,,anonymous,EN,4,5,3,1,1,2
2/14/2018 7:17,2/14/2018 7:17,8,100,20,1,Samantha,2/14/2018 7:17,R_305BsyD9H1p4i7g,,,,,anonymous,EN,3,5,5,5,5,6
2/12/2018 23:03,2/12/2018 23:03,0,100,38,1,Samantha,2/12/2018 23:03,R_z2Qf3abf6MgNvXz,,,,,anonymous,EN,7,5,2,5,6,7
2/3/2018 11:46,2/3/2018 11:46,0,100,27,1,Samantha,2/3/2018 11:46,R_12Ls1qmWrS7oiYP,,,,,anonymous,EN,3,5,1,3,4,6
2/7/2018 11:21,2/7/2018 11:21,0,25,7,0,Samantha,2/14/2018 11:22,R_22XF4nQufM8YPh6,,,,,anonymous,EN,7,5,6,2,1,1
1/28/2018 19:38,1/28/2018 19:38,8,100,18,1,Samantha,1/28/2018 19:38,R_WksUtA2k9IJCTK1,,,,,anonymous,EN,7,5,5,2,5,3
2/6/2018 14:03,2/6/2018 14:07,0,100,254,1,Samantha,2/6/2018 14:07,R_3hiP7rqHr2lYshM,,,,,anonymous,EN,3,5,2,2,1,1
2/12/2018 13:21,2/12/2018 13:22,0,100,29,1,Samantha,2/12/2018 13:22,R_271ZulZgiMA5R1h,,,,,anonymous,EN,5,5,5,5,7,6
2/17/2018 13:57,2/17/2018 14:06,8,100,548,1,Samantha,2/17/2018 14:06,R_28FWXpT2dVydEht,,,,,anonymous,EN,7,5,6,4,4,5
2/12/2018 14:06,2/12/2018 14:07,0,100,80,1,Samantha,2/12/2018 14:07,R_2tgHn9QjP3ZCL5U,,,,,anonymous,EN,4,5,4,5,5,6
1/30/2018 12:25,1/30/2018 12:25,0,25,9,0,Samantha,2/6/2018 12:25,R_4HDQIy0BamkSSfn,,,,,anonymous,EN,6,5,5,5,5,5
2/1/2018 12:47,2/1/2018 12:48,0,0,53,0,Samantha,2/8/2018 12:49,R_2Sq8eFhNWEfZOJd,,,,,anonymous,EN,5,5,5,2,1,3
